field,raw_value,canonical_value
AIRPORT,HANCOCK COUNTY-BAR HARBOR,HANCOCK COUNTY-BAR HARBOR
AIRPORT,GERALD R. FORD INTL ARPT,GERALD R. FORD INTL ARPT
AIRPORT,BIRMINGHAM-SHUTTLESWORTH INTL,BIRMINGHAM-SHUTTLESWORTH INTL
AIRPORT,TUCSON INTL,TUCSON INTL
AIRPORT,FORT LAUDERDALE/HOLLYWOOD INTL,FORT LAUDERDALE/HOLLYWOOD INTL
AIRPORT,CHARLOTTE/DOUGLAS INTL ARPT,CHARLOTTE/DOUGLAS INTL ARPT
AIRPORT,MEMPHIS INTL,MEMPHIS INTL
AIRPORT,IDAHO FALLS REGIONAL ARPT,IDAHO FALLS REGIONAL ARPT
AIRPORT,DAYTONA BEACH INTL,DAYTONA BEACH INTL
AIRPORT,ORLANDO INTL,ORLANDO INTL
AIRPORT,HARTSFIELD - JACKSON ATLANTA INTL ARPT,HARTSFIELD - JACKSON ATLANTA INTL ARPT
AIRPORT,FORT SMITH REGIONAL ARPT,FORT SMITH REGIONAL ARPT
AIRPORT,ASHEVILLE REGIONAL ARPT,ASHEVILLE REGIONAL ARPT
AIRPORT,LOVELL FIELD ARPT,LOVELL FIELD ARPT
AIRPORT,SAN CARLOS ARPT,SAN CARLOS ARPT
AIRPORT,GEORGE BUSH INTERCONTINENTAL/ HOUSTON ARPT,GEORGE BUSH INTERCONTINENTAL/ HOUSTON ARPT
AIRPORT,DUBUQUE REGIONAL ARPT,DUBUQUE REGIONAL ARPT
AIRPORT,MUHAMMAD ALI INTERNATIONAL,MUHAMMAD ALI INTERNATIONAL
AIRPORT,RICHARDS-GEBAUR AFB,RICHARDS-GEBAUR AFB
AIRPORT,JOHN C TUNE ARPT,JOHN C TUNE ARPT
AIRPORT,CALGARY INTL,CALGARY INTL
AIRPORT,PANAMA CITY - BAY COUNTY INTL,PANAMA CITY - BAY COUNTY INTL
AIRPORT,GENERAL MITCHELL INTL,GENERAL MITCHELL INTL
AIRPORT,SARASOTA-BRADENTON INTL ARPT,SARASOTA-BRADENTON INTL ARPT
AIRPORT,EXECUTIVE ARPT,EXECUTIVE ARPT
AIRPORT,LUIS MUNOZ MARIN INTL,LUIS MUNOZ MARIN INTL
AIRPORT,KINSTON REGIONAL JETPORT AT STALLINGS FIELD,KINSTON REGIONAL JETPORT AT STALLINGS FIELD
AIRPORT,CHICAGO/ROCKFORD INTL ARPT,CHICAGO/ROCKFORD INTL ARPT
AIRPORT,FORT LAUDERDALE EXECUTIVE ARPT,FORT LAUDERDALE EXECUTIVE ARPT
AIRPORT,NEWARK LIBERTY INTL ARPT,NEWARK LIBERTY INTL ARPT
AIRPORT,KALAMAZOO/BATTLE CREEK INTL,KALAMAZOO/BATTLE CREEK INTL
AIRPORT,MELBOURNE INTL,MELBOURNE INTL
AIRPORT,JAMES M COX DAYTON INTL,JAMES M COX DAYTON INTL
AIRPORT,PHILADELPHIA INTL,PHILADELPHIA INTL
AIRPORT,DANBURY MUNICIPAL ARPT,DANBURY MUNICIPAL ARPT
AIRPORT,ARCATA AIRPORT,ARCATA AIRPORT
AIRPORT,NEW TAZEWELL MUNICIPAL,NEW TAZEWELL MUNICIPAL
AIRPORT,GROTON-NEW LONDON AR,GROTON-NEW LONDON AR
AIRPORT,YEAGER ARPT,YEAGER ARPT
AIRPORT,TETERBORO AIRPORT,TETERBORO AIRPORT
AIRPORT,CAMARILLO,CAMARILLO
AIRPORT,BILL PUGH FIELD ARPT,BILL PUGH FIELD ARPT
AIRPORT,ABRAHAM LINCOLN CAPITAL ARPT,ABRAHAM LINCOLN CAPITAL ARPT
AIRPORT,MC CLELLAN-PALOMAR ARPT,MC CLELLAN-PALOMAR ARPT
AIRPORT,ROCHESTER INTL,ROCHESTER INTL
AIRPORT,CHERRY CAPITAL ARPT,CHERRY CAPITAL ARPT
AIRPORT,JUAN SANTAMARIA INTL,JUAN SANTAMARIA INTL
AIRPORT,JOHN WAYNE-ORANGE COUNTY ARPT,JOHN WAYNE-ORANGE COUNTY ARPT
AIRPORT,SEATTLE-TACOMA INTL,SEATTLE-TACOMA INTL
AIRPORT,INDIANAPOLIS INTL ARPT,INDIANAPOLIS INTL ARPT
AIRPORT,BILL AND  HILLARY CLINTON NATL ARPT/ADAMS FIELD,BILL AND  HILLARY CLINTON NATL ARPT/ADAMS FIELD
AIRPORT,BEAUREGARD REGIONAL ARPT,BEAUREGARD REGIONAL ARPT
AIRPORT,SPOKANE INTERNATIONAL,SPOKANE INTERNATIONAL
AIRPORT,WILL ROGERS WORLD ARPT,WILL ROGERS WORLD ARPT
AIRPORT,RALEIGH COUNTY MEMORIAL,RALEIGH COUNTY MEMORIAL
AIRPORT,SITKA ROCKY GUTIERREZ ARPT,SITKA ROCKY GUTIERREZ ARPT
AIRPORT,PALO ALTO ARPT OF SANTA CLARA COUNTY,PALO ALTO ARPT OF SANTA CLARA COUNTY
AIRPORT,LAKE HOOD (SPB),LAKE HOOD (SPB)
AIRPORT,ALBUQUERQUE INTL SUNPORT,ALBUQUERQUE INTL SUNPORT
AIRPORT,SANFORD REGIONAL ARPT,SANFORD REGIONAL ARPT
AIRPORT,CENTRAL ILLINOIS REGNL ARPT,CENTRAL ILLINOIS REGNL ARPT
AIRPORT,LONG ISLAND MAC ARTHUR,LONG ISLAND MAC ARTHUR
AIRPORT,GRAND FORKS INTL,GRAND FORKS INTL
AIRPORT,ALBERT WHITTED,ALBERT WHITTED
AIRPORT,WINGS FIELD ARPT,WINGS FIELD ARPT
AIRPORT,DEKALB-PEACHTREE ARPT,DEKALB-PEACHTREE ARPT
AIRPORT,BURKE LAKEFRONT,BURKE LAKEFRONT
AIRPORT,LAFAYETTE REGIONAL,LAFAYETTE REGIONAL
AIRPORT,GREATER ROCHESTER INTL,GREATER ROCHESTER INTL
AIRPORT,ROANOKE REGNL ARPT/WOODRUM FIELD,ROANOKE REGNL ARPT/WOODRUM FIELD
AIRPORT,HARRY REID INTERNATIONAL AIRPORT,HARRY REID INTERNATIONAL AIRPORT
AIRPORT,RENO TAHOE INTL,RENO TAHOE INTL
AIRPORT,PIEDMONT TRIAD INTL,PIEDMONT TRIAD INTL
AIRPORT,DANIEL K. INOUYE INTERNATIONAL AIRPORT,DANIEL K. INOUYE INTERNATIONAL AIRPORT
AIRPORT,DAVID WAYNE HOOKS MEMORIAL ARPT,DAVID WAYNE HOOKS MEMORIAL ARPT
AIRPORT,JOHN F KENNEDY INTL,JOHN F KENNEDY INTL
AIRPORT,MOBILE REGIONAL,MOBILE REGIONAL
AIRPORT,BARKLEY REGIONAL ARPT,BARKLEY REGIONAL ARPT
AIRPORT,WILLOW RUN ARPT,WILLOW RUN ARPT
AIRPORT,HARTFORD-BRAINARD ARPT,HARTFORD-BRAINARD ARPT
AIRPORT,FULTON COUNTY ARPT - BROWN FIELD,FULTON COUNTY ARPT - BROWN FIELD
AIRPORT,SPIRIT OF ST LOUIS,SPIRIT OF ST LOUIS
AIRPORT,ONEIDA COUNTY ARPT,ONEIDA COUNTY ARPT
AIRPORT,ERIE INTL ARPT-TOM RIDGE FIELD,ERIE INTL ARPT-TOM RIDGE FIELD
AIRPORT,IGOR I SIKORSKY MEMORIAL,IGOR I SIKORSKY MEMORIAL
AIRPORT,MERRILL C MEIGS ARPT,MERRILL C MEIGS ARPT
AIRPORT,PORT MEADVILLE ARPT,PORT MEADVILLE ARPT
AIRPORT,REPUBLIC AIRPORT,REPUBLIC AIRPORT
AIRPORT,WILKES-BARRE/SCRANTON INTL,WILKES-BARRE/SCRANTON INTL
AIRPORT,DUTCHESS COUNTY ARPT,DUTCHESS COUNTY ARPT
AIRPORT,HUNTSVILLE INTL ARPT-CARL T JONES FIELD,HUNTSVILLE INTL ARPT-CARL T JONES FIELD
AIRPORT,GREENWOOD MUNICIPAL ARPT,GREENWOOD MUNICIPAL ARPT
AIRPORT,CHICAGO EXECUTIVE ARPT,CHICAGO EXECUTIVE ARPT
AIRPORT,GREATER BINGHAMTON ARPT/EDWIN A LINK FIELD,GREATER BINGHAMTON ARPT/EDWIN A LINK FIELD
AIRPORT,YAKIMA AIR TERMINAL/MCALLISTER FIELD,YAKIMA AIR TERMINAL/MCALLISTER FIELD
AIRPORT,NIAGARA FALLS INTL,NIAGARA FALLS INTL
AIRPORT,AUSTIN STRAUBEL INTL,AUSTIN STRAUBEL INTL
AIRPORT,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT
AIRPORT,SMITH MOUNTAIN LAKE,SMITH MOUNTAIN LAKE
AIRPORT,LA CROSSE MUNICIPAL AIRPORT,LA CROSSE MUNICIPAL AIRPORT
AIRPORT,OXNARD ARPT,OXNARD ARPT
AIRPORT,VALLEY INTL,VALLEY INTL
AIRPORT,ST. PETE-CLEARWATER INTL ARPT,ST. PETE-CLEARWATER INTL ARPT
AIRPORT,SHREVEPORT REGIONAL,SHREVEPORT REGIONAL
AIRPORT,STEWART INTL AIRPORT,STEWART INTL AIRPORT
AIRPORT,LAURENCE G HANSCOM FIELD ARPT,LAURENCE G HANSCOM FIELD ARPT
AIRPORT,LAMBERT-ST LOUIS INTL,LAMBERT-ST LOUIS INTL
AIRPORT,PEARSON FIELD ARPT,PEARSON FIELD ARPT
AIRPORT,KAHULUI ARPT,KAHULUI ARPT
AIRPORT,FAYETTEVILLE REGNL ARPT/GRANNIS FIELD,FAYETTEVILLE REGNL ARPT/GRANNIS FIELD
AIRPORT,NEW BEDFORD REGIONAL ARPT,NEW BEDFORD REGIONAL ARPT
AIRPORT,HILO INTL ARPT,HILO INTL ARPT
AIRPORT,SOUTH BEND REGIONAL,SOUTH BEND REGIONAL
AIRPORT,HAGERSTOWN REGNL ARPT-RICHARD A HENSON FIELD,HAGERSTOWN REGNL ARPT-RICHARD A HENSON FIELD
AIRPORT,DOTHAN REGIONAL ARPT,DOTHAN REGIONAL ARPT
AIRPORT,WILMINGTON INTL,WILMINGTON INTL
AIRPORT,ROGUE VALLEY INTL - MEDFORD ARPT,ROGUE VALLEY INTL - MEDFORD ARPT
AIRPORT,UNALASKA ARPT,UNALASKA ARPT
AIRPORT,MANKATO REGIONAL ARPT,MANKATO REGIONAL ARPT
AIRPORT,SPENCER MUNICIPAL AIRPORT,SPENCER MUNICIPAL AIRPORT
AIRPORT,FAIRBANKS INTL ARPT,FAIRBANKS INTL ARPT
AIRPORT,WACO REGIONAL ARPT,WACO REGIONAL ARPT
AIRPORT,COLUMBIA METRO,COLUMBIA METRO
AIRPORT,THE EASTERN IOWA ARPT,THE EASTERN IOWA ARPT
AIRPORT,PORTLAND INTL JETPORT (ME),PORTLAND INTL JETPORT (ME)
AIRPORT,DENVER STAPLETON ARPT,DENVER STAPLETON ARPT
AIRPORT,ADDISON AIRPORT,ADDISON AIRPORT
AIRPORT,KING SALMON,KING SALMON
AIRPORT,OTTAWA/MACDONALD-CARTIER INTL,OTTAWA/MACDONALD-CARTIER INTL
AIRPORT,NEWPORT NEWS/WILLIAMSBURG INTL,NEWPORT NEWS/WILLIAMSBURG INTL
AIRPORT,YUBA COUNTY ARPT,YUBA COUNTY ARPT
AIRPORT,BUCHANAN FIELD ARPT,BUCHANAN FIELD ARPT
AIRPORT,LAKEFRONT AIRPORT,LAKEFRONT AIRPORT
AIRPORT,JACKSONVILLE INTL,JACKSONVILLE INTL
AIRPORT,NAPLES MUNICIPAL,NAPLES MUNICIPAL
AIRPORT,CHARLES B WHEELER DOWNTOWN ARPT,CHARLES B WHEELER DOWNTOWN ARPT
AIRPORT,CHEYENNE REGIONAL ARPT/JERRY OLSON FIELD,CHEYENNE REGIONAL ARPT/JERRY OLSON FIELD
AIRPORT,MONTEREY PENINSULA,MONTEREY PENINSULA
AIRPORT,LEBANON MUNICIPAL ARPT (NH),LEBANON MUNICIPAL ARPT (NH)
AIRPORT,AURORA MUNICIPAL ARPT,AURORA MUNICIPAL ARPT
AIRPORT,SOUTHWEST GEORGIA REGIONAL ARPT,SOUTHWEST GEORGIA REGIONAL ARPT
AIRPORT,NORTH PERRY ARPT,NORTH PERRY ARPT
AIRPORT,DANE COUNTY REGIONAL ARPT-TRUAX FLD,DANE COUNTY REGIONAL ARPT-TRUAX FLD
AIRPORT,ELMIRA/CORNING REGIONAL ARPT,ELMIRA/CORNING REGIONAL ARPT
AIRPORT,ABERDEEN REGIONAL ARPT,ABERDEEN REGIONAL ARPT
AIRPORT,FOND DU LAC COUNTY ARPT,FOND DU LAC COUNTY ARPT
AIRPORT,SANTA BARBARA MUNICIPAL,SANTA BARBARA MUNICIPAL
AIRPORT,WAUKEGAN REGIONAL ARPT,WAUKEGAN REGIONAL ARPT
AIRPORT,LUBBOCK PRESTON SMITH INTL ARPT,LUBBOCK PRESTON SMITH INTL ARPT
AIRPORT,CHARLESTON AFB/INTL ARPT,CHARLESTON AFB/INTL ARPT
AIRPORT,LAKE CHARLES REGIONAL,LAKE CHARLES REGIONAL
AIRPORT,GAINESVILLE REG ARPT,GAINESVILLE REG ARPT
AIRPORT,TED STEVENS ANCHORAGE INTL,TED STEVENS ANCHORAGE INTL
AIRPORT,KEY WEST INTL ARPT,KEY WEST INTL ARPT
AIRPORT,SAVANNAH/HILTON HEAD INTL ARPT,SAVANNAH/HILTON HEAD INTL ARPT
AIRPORT,BURLEY MUNICIPAL AIRPORT,BURLEY MUNICIPAL AIRPORT
AIRPORT,PURDUE UNIV ARPT,PURDUE UNIV ARPT
AIRPORT,HEWANORRA ST LUCIA,HEWANORRA ST LUCIA
AIRPORT,MIGUEL HIDALGO Y COSTILLA GUADALAJARA INTL,MIGUEL HIDALGO Y COSTILLA GUADALAJARA INTL
AIRPORT,GALLIA-MEIGS REGIONAL ARPT,GALLIA-MEIGS REGIONAL ARPT
AIRPORT,OPA-LOCKA EXECUTIVE ARPT,OPA-LOCKA EXECUTIVE ARPT
AIRPORT,TOLEDO EXPRESS ARPT,TOLEDO EXPRESS ARPT
AIRPORT,RAPID CITY REGIONAL,RAPID CITY REGIONAL
AIRPORT,MBS INTL,MBS INTL
AIRPORT,CORPUS CHRISTI INTL ARPT,CORPUS CHRISTI INTL ARPT
AIRPORT,GREAT FALLS INTL,GREAT FALLS INTL
AIRPORT,FLORENCE REGIONAL,FLORENCE REGIONAL
AIRPORT,TRI-CITIES,TRI-CITIES
AIRPORT,FORT COLLINS-LOVELAND MUNI ARPT,FORT COLLINS-LOVELAND MUNI ARPT
AIRPORT,JUNEAU INTL ARPT,JUNEAU INTL ARPT
AIRPORT,PALM SPRINGS INTL,PALM SPRINGS INTL
AIRPORT,CHARLES M. SCHULZ-SONOMA COUNTY ARPT,CHARLES M. SCHULZ-SONOMA COUNTY ARPT
AIRPORT,ANN ARBOR MUNICIPAL,ANN ARBOR MUNICIPAL
AIRPORT,WESTFIELD-BARNES MUNICIPAL ARPT,WESTFIELD-BARNES MUNICIPAL ARPT
AIRPORT,MONROE REGIONAL ARPT,MONROE REGIONAL ARPT
AIRPORT,WICHITA DWIGHT D EISENHOWER NATL ARPT,WICHITA DWIGHT D EISENHOWER NATL ARPT
AIRPORT,LANAI ARPT,LANAI ARPT
AIRPORT,GULFPORT-BILOXI INTL APRT,GULFPORT-BILOXI INTL APRT
AIRPORT,WILLIAM M TUCK ARPT,WILLIAM M TUCK ARPT
AIRPORT,VERO BEACH MUNICIPAL,VERO BEACH MUNICIPAL
AIRPORT,KETCHIKAN INTL ARPT,KETCHIKAN INTL ARPT
AIRPORT,TUSCALOOSA REGIONAL ARPT,TUSCALOOSA REGIONAL ARPT
AIRPORT,BRAINERD LAKES REGIONAL ARPT,BRAINERD LAKES REGIONAL ARPT
AIRPORT,WRANGELL ARPT,WRANGELL ARPT
AIRPORT,LAKE TAHOE ARPT,LAKE TAHOE ARPT
AIRPORT,RALPH WIEN MEMORIAL ARPT,RALPH WIEN MEMORIAL ARPT
AIRPORT,HOUMA-TERREBONNE ARPT,HOUMA-TERREBONNE ARPT
AIRPORT,PUEBLO MEMORIAL ARPT,PUEBLO MEMORIAL ARPT
AIRPORT,RICHMOND INTL,RICHMOND INTL
AIRPORT,DUPAGE AIRPORT,DUPAGE AIRPORT
AIRPORT,KEY FIELD AIRPORT,KEY FIELD AIRPORT
AIRPORT,WESTCHESTER COUNTY ARPT,WESTCHESTER COUNTY ARPT
AIRPORT,ELIZABETH CITY CGAS/REGIONAL ARPT,ELIZABETH CITY CGAS/REGIONAL ARPT
AIRPORT,CRAIG MUNICIPAL ARPT,CRAIG MUNICIPAL ARPT
AIRPORT,AKRON-CANTON REGIONAL,AKRON-CANTON REGIONAL
AIRPORT,RICK HUSBAND AMARILLO INTL,RICK HUSBAND AMARILLO INTL
AIRPORT,READING REGNL ARPT/CARL A SPAATZ FIELD,READING REGNL ARPT/CARL A SPAATZ FIELD
AIRPORT,JACK BROOKS REGIONAL ARPT,JACK BROOKS REGIONAL ARPT
AIRPORT,CINCINNATI MUNI ARPT-LUNKEN FIELD,CINCINNATI MUNI ARPT-LUNKEN FIELD
AIRPORT,LAKE IN THE HILLS,LAKE IN THE HILLS
AIRPORT,MANASSAS REGNL ARPT/HARRY P. DAVIS FIELD,MANASSAS REGNL ARPT/HARRY P. DAVIS FIELD
AIRPORT,OGDEN-HINCKLEY ARPT,OGDEN-HINCKLEY ARPT
AIRPORT,MINOT INTL AIRPORT,MINOT INTL AIRPORT
AIRPORT,PHOENIX SKY HARBOR INTL ARPT,PHOENIX SKY HARBOR INTL ARPT
AIRPORT,BANGOR INTL,BANGOR INTL
AIRPORT,NORWOOD MEMORIAL ARPT,NORWOOD MEMORIAL ARPT
AIRPORT,SAN ANGELO REGNL ARPT/MATHIS FIELD,SAN ANGELO REGNL ARPT/MATHIS FIELD
AIRPORT,MERRILL FIELD ARPT,MERRILL FIELD ARPT
AIRPORT,PORTLAND-HILLSBORO ARPT,PORTLAND-HILLSBORO ARPT
AIRPORT,ALLEGHENY COUNTY ARPT,ALLEGHENY COUNTY ARPT
AIRPORT,MCGHEE TYSON ARPT,MCGHEE TYSON ARPT
AIRPORT,ST. PAUL DOWNTOWN ARPT/HOLMAN FIELD,ST. PAUL DOWNTOWN ARPT/HOLMAN FIELD
AIRPORT,TORONTO/LESTER B. PEARSON INTL,TORONTO/LESTER B. PEARSON INTL
AIRPORT,GARY/CHICAGO INTL ARPT,GARY/CHICAGO INTL ARPT
AIRPORT,EVANSVILLE REGIONAL,EVANSVILLE REGIONAL
AIRPORT,KENT STATE UNIVERSITY,KENT STATE UNIVERSITY
AIRPORT,EASTERWOOD FIELD AIRPORT,EASTERWOOD FIELD AIRPORT
AIRPORT,BRACKETT FIELD ARPT,BRACKETT FIELD ARPT
AIRPORT,CYRIL E KING ARPT,CYRIL E KING ARPT
AIRPORT,BOWMAN FIELD,BOWMAN FIELD
AIRPORT,OTTUMWA REGIONAL ARPT,OTTUMWA REGIONAL ARPT
AIRPORT,FRESNO YOSEMITE INTL,FRESNO YOSEMITE INTL
AIRPORT,BRAWLEY MUNICIPAL,BRAWLEY MUNICIPAL
AIRPORT,NOME ARPT,NOME ARPT
AIRPORT,REID-HILLVIEW ARPT OF SANTA CLARA CNTY,REID-HILLVIEW ARPT OF SANTA CLARA CNTY
AIRPORT,MORRISTOWN MUNICIPAL ARPT,MORRISTOWN MUNICIPAL ARPT
AIRPORT,OLINGER AIRPARK,OLINGER AIRPARK
AIRPORT,TRENTON MERCER ARPT,TRENTON MERCER ARPT
AIRPORT,JOHNSTON ATOLL ARPT,JOHNSTON ATOLL ARPT
AIRPORT,MCNARY FLD ARPT,MCNARY FLD ARPT
AIRPORT,LAWRENCE J TIMMERMAN ARPT,LAWRENCE J TIMMERMAN ARPT
AIRPORT,DULUTH INTL ARPT,DULUTH INTL ARPT
AIRPORT,ROGERS MUNICIPAL ARPT-CARTER FIELD,ROGERS MUNICIPAL ARPT-CARTER FIELD
AIRPORT,NEW CASTLE COUNTY,NEW CASTLE COUNTY
AIRPORT,HECTOR INTERNATIONAL,HECTOR INTERNATIONAL
AIRPORT,PERSON COUNTY ARPT,PERSON COUNTY ARPT
AIRPORT,SPRINGFIELD-BRANSON NATIONAL,SPRINGFIELD-BRANSON NATIONAL
AIRPORT,LAKELAND ARPT/NOBLE F. LEE MEMORIAL FIELD,LAKELAND ARPT/NOBLE F. LEE MEMORIAL FIELD
AIRPORT,TYLER POUNDS REGIONAL ARPT,TYLER POUNDS REGIONAL ARPT
AIRPORT,FORT WAYNE INTL,FORT WAYNE INTL
AIRPORT,WHEELING OHIO COUNTY ARPT,WHEELING OHIO COUNTY ARPT
AIRPORT,CROOKSTON MUNI ARPT-KIRKWOOD FIELD,CROOKSTON MUNI ARPT-KIRKWOOD FIELD
AIRPORT,DRUMMOND ISLAND ARPT,DRUMMOND ISLAND ARPT
AIRPORT,MONTREAL/PIERRE-ELLIOTT-TRUDEAU INTL,MONTREAL/PIERRE-ELLIOTT-TRUDEAU INTL
AIRPORT,ORLANDO SANFORD INTL ARPT,ORLANDO SANFORD INTL ARPT
AIRPORT,BEVERLY MUNICIPAL ARPT,BEVERLY MUNICIPAL ARPT
AIRPORT,YOUNGSTOWN-WARREN RGNL ARPT,YOUNGSTOWN-WARREN RGNL ARPT
AIRPORT,NORTHEAST FLORIDA REGIONAL,NORTHEAST FLORIDA REGIONAL
AIRPORT,MC ALLEN MILLER INTL,MC ALLEN MILLER INTL
AIRPORT,LAWRENCE MUNICIPAL ARPT (MA),LAWRENCE MUNICIPAL ARPT (MA)
AIRPORT,BURLINGTON INTL,BURLINGTON INTL
AIRPORT,UNIV OF ILLINOIS -WILLARD ARPT,UNIV OF ILLINOIS -WILLARD ARPT
AIRPORT,NORTHWEST ALABAMA REGIONAL ARPT,NORTHWEST ALABAMA REGIONAL ARPT
AIRPORT,DUBOIS REGIONAL ARPT,DUBOIS REGIONAL ARPT
AIRPORT,MIDLAND INTL,MIDLAND INTL
AIRPORT,VAN NUYS ARPT,VAN NUYS ARPT
AIRPORT,NAPA COUNTY ARPT,NAPA COUNTY ARPT
AIRPORT,LAS AMERICAS INTERNATIONAL AIRPORT,LAS AMERICAS INTERNATIONAL AIRPORT
AIRPORT,BISHOP INTL ARPT,BISHOP INTL ARPT
AIRPORT,CENTENNIAL ARPT,CENTENNIAL ARPT
AIRPORT,SIOUX GATEWAY ARPT/COL. BUD DAY FIELD,SIOUX GATEWAY ARPT/COL. BUD DAY FIELD
AIRPORT,TALLAHASSEE INTERNATIONAL AIRPORT,TALLAHASSEE INTERNATIONAL AIRPORT
AIRPORT,VISALIA MUNICIPAL ARPT,VISALIA MUNICIPAL ARPT
AIRPORT,TUPELO REGIONAL ARPT,TUPELO REGIONAL ARPT
AIRPORT,SHEPPARD AFB/WICHITA FALLS MUNI ARPT,SHEPPARD AFB/WICHITA FALLS MUNI ARPT
AIRPORT,WILLIAMSPORT REGIONAL ARPT,WILLIAMSPORT REGIONAL ARPT
AIRPORT,SALINAS MUNICIPAL ARPT,SALINAS MUNICIPAL ARPT
AIRPORT,FORT WORTH MEACHAM INTL ARPT,FORT WORTH MEACHAM INTL ARPT
AIRPORT,BOISE AIR TERMINAL/GOWEN FIELD,BOISE AIR TERMINAL/GOWEN FIELD
AIRPORT,ACADIANA REGIONAL ARPT,ACADIANA REGIONAL ARPT
AIRPORT,YAKUTAT ARPT,YAKUTAT ARPT
AIRPORT,ROCKY MOUNT-WILSON REGNL ARPT,ROCKY MOUNT-WILSON REGNL ARPT
AIRPORT,SACRAMENTO EXECUTIVE ARPT,SACRAMENTO EXECUTIVE ARPT
AIRPORT,GREENVILLE-SPARTANBURG INTL,GREENVILLE-SPARTANBURG INTL
AIRPORT,ROBEN-HOOD ARPT,ROBEN-HOOD ARPT
AIRPORT,WORCESTER REGIONAL,WORCESTER REGIONAL
AIRPORT,TRI-STATE ARPT/MILTON J. FERGUSON FIELD,TRI-STATE ARPT/MILTON J. FERGUSON FIELD
AIRPORT,YAMPA VALLEY,YAMPA VALLEY
AIRPORT,ESSEX SKYPARK,ESSEX SKYPARK
AIRPORT,BENITO JUAREZ INTL,BENITO JUAREZ INTL
AIRPORT,QUONSET STATE ARPT,QUONSET STATE ARPT
AIRPORT,MONTGOMERY REGIONAL ARPT,MONTGOMERY REGIONAL ARPT
AIRPORT,BROWNSVILLE/SOUTH PADRE ISLAND INTL ARPT,BROWNSVILLE/SOUTH PADRE ISLAND INTL ARPT
AIRPORT,AUSTIN MUNICIPAL,AUSTIN MUNICIPAL
AIRPORT,SNOHOMISH CO (PAINE FIELD),SNOHOMISH CO (PAINE FIELD)
AIRPORT,CITY OF COLORADO SPRINGS MUNI APRT,CITY OF COLORADO SPRINGS MUNI APRT
AIRPORT,MYRTLE BEACH INTL,MYRTLE BEACH INTL
AIRPORT,OHIO STATE UNIVERSITY,OHIO STATE UNIVERSITY
AIRPORT,MASSENA INTL ARPT-RICHARDS FIELD,MASSENA INTL ARPT-RICHARDS FIELD
AIRPORT,BILLINGS LOGAN INTL,BILLINGS LOGAN INTL
AIRPORT,MERCEDITA ARPT,MERCEDITA ARPT
AIRPORT,ST LOUIS DOWNTOWN,ST LOUIS DOWNTOWN
AIRPORT,MOUNT HAWLEY AUXILIARY ARPT,MOUNT HAWLEY AUXILIARY ARPT
AIRPORT,OUTAGAMIE COUNTY REGIONAL,OUTAGAMIE COUNTY REGIONAL
AIRPORT,L O SIMENSTAD MUNICIPAL ARPT,L O SIMENSTAD MUNICIPAL ARPT
AIRPORT,TOPEKA REGIONAL AIRPORT,TOPEKA REGIONAL AIRPORT
AIRPORT,BLUE GRASS ARPT,BLUE GRASS ARPT
AIRPORT,TWEED-NEW HAVEN ARPT,TWEED-NEW HAVEN ARPT
AIRPORT,GRIFFIN-SPALDING CO,GRIFFIN-SPALDING CO
AIRPORT,TOCUMEN INTL,TOCUMEN INTL
AIRPORT,STATESBORO -BULLOCH COUNTY ARPT,STATESBORO -BULLOCH COUNTY ARPT
AIRPORT,EAST TEXAS REGIONAL ARPT,EAST TEXAS REGIONAL ARPT
AIRPORT,JACK MCNAMARA FIELD ARPT,JACK MCNAMARA FIELD ARPT
AIRPORT,SKYLARK FIELD,SKYLARK FIELD
AIRPORT,JACK EDWARDS ARPT,JACK EDWARDS ARPT
AIRPORT,BROWN FIELD MUNICIPAL ARPT,BROWN FIELD MUNICIPAL ARPT
AIRPORT,THIEF RIVER FALLS REGIONAL,THIEF RIVER FALLS REGIONAL
AIRPORT,JOSÉ JOAQUÍN DE OLMEDO INTERNATIONAL AIRPORT,JOSÉ JOAQUÍN DE OLMEDO INTERNATIONAL AIRPORT
AIRPORT,MACKINAC ISLAND ARPT,MACKINAC ISLAND ARPT
AIRPORT,PUERTO PLATA INTL,PUERTO PLATA INTL
AIRPORT,MUSKEGON COUNTY ARPT,MUSKEGON COUNTY ARPT
AIRPORT,WATERBURY-OXFORD ARPT,WATERBURY-OXFORD ARPT
AIRPORT,KENTUCKY DAM STATE PARK,KENTUCKY DAM STATE PARK
AIRPORT,LIVERMORE MUNICIPAL ARPT,LIVERMORE MUNICIPAL ARPT
AIRPORT,CENTRAL WISCONSIN ARPT,CENTRAL WISCONSIN ARPT
AIRPORT,MACON DOWNTOWN ARPT,MACON DOWNTOWN ARPT
AIRPORT,ESSEX COUNTY AIRPORT,ESSEX COUNTY AIRPORT
AIRPORT,MC COMB (PIKE COUNTY) ARPT,MC COMB (PIKE COUNTY) ARPT
AIRPORT,COLEMAN A YOUNG MUNICIPAL ARPT,COLEMAN A YOUNG MUNICIPAL ARPT
AIRPORT,SYDNEY INTL ARPT,SYDNEY INTL ARPT
AIRPORT,SANGSTER INTL,SANGSTER INTL
