target,calibration_method,positive_rate,pr_auc,roc_auc,precision,recall,f1,balanced_accuracy,brier,log_loss,threshold
TAIL_DAMAGE,isotonic,0.04224137931034483,0.06461936744863991,0.6236797149102665,0.0,0.0,0.0,0.5,0.040191562330362814,0.1704625880685158,0.7
TAIL_DAMAGE,isotonic,0.04224137931034483,0.06461936744863991,0.6236797149102665,0.0,0.0,0.0,0.5,0.040191562330362814,0.1704625880685158,0.75
TAIL_DAMAGE,isotonic,0.04224137931034483,0.06461936744863991,0.6236797149102665,0.0,0.0,0.0,0.5,0.040191562330362814,0.1704625880685158,0.8
TAIL_DAMAGE,isotonic,0.04224137931034483,0.06461936744863991,0.6236797149102665,0.0,0.0,0.0,0.5,0.040191562330362814,0.1704625880685158,0.85
TAIL_DAMAGE,isotonic,0.04224137931034483,0.06461936744863991,0.6236797149102665,0.0,0.0,0.0,0.5,0.040191562330362814,0.1704625880685158,0.9
LIGHTS_DAMAGE,isotonic,0.04224137931034483,0.07870914387029897,0.6306875585517735,0.3333333333333333,0.04081632653061224,0.07272727272727272,0.5186079832473043,0.04002918240748627,0.27768074278134264,0.1
LIGHTS_DAMAGE,isotonic,0.04224137931034483,0.07870914387029897,0.6306875585517735,0.3333333333333333,0.04081632653061224,0.07272727272727272,0.5186079832473043,0.04002918240748627,0.27768074278134264,0.15
LIGHTS_DAMAGE,isotonic,0.04224137931034483,0.07870914387029897,0.6306875585517735,0.3333333333333333,0.04081632653061224,0.07272727272727272,0.5186079832473043,0.04002918240748627,0.27768074278134264,0.2
LIGHTS_DAMAGE,isotonic,0.04224137931034483,0.07870914387029897,0.6306875585517735,0.3333333333333333,0.04081632653061224,0.07272727272727272,0.5186079832473043,0.04002918240748627,0.27768074278134264,0.25
LIGHTS_DAMAGE,isotonic,0.04224137931034483,0.07870914387029897,0.6306875585517735,0.3333333333333333,0.04081632653061224,0.07272727272727272,0.5186079832473043,0.04002918240748627,0.27768074278134264,0.3
LIGHTS_DAMAGE,isotonic,0.04224137931034483,0.07870914387029897,0.6306875585517735,0.3333333333333333,0.04081632653061224,0.07272727272727272,0.5186079832473043,0.04002918240748627,0.27768074278134264,0.35
LIGHTS_DAMAGE,isotonic,0.04224137931034483,0.07870914387029897,0.6306875585517735,0.3333333333333333,0.04081632653061224,0.07272727272727272,0.5186079832473043,0.04002918240748627,0.27768074278134264,0.4
LIGHTS_DAMAGE,isotonic,0.04224137931034483,0.07870914387029897,0.6306875585517735,0.3333333333333333,0.04081632653061224,0.07272727272727272,0.5186079832473043,0.04002918240748627,0.27768074278134264,0.45
LIGHTS_DAMAGE,isotonic,0.04224137931034483,0.07870914387029897,0.6306875585517735,0.3333333333333333,0.04081632653061224,0.07272727272727272,0.5186079832473043,0.04002918240748627,0.27768074278134264,0.5
LIGHTS_DAMAGE,isotonic,0.04224137931034483,0.07870914387029897,0.6306875585517735,0.0,0.0,0.0,0.5,0.04002918240748627,0.27768074278134264,0.55
LIGHTS_DAMAGE,isotonic,0.04224137931034483,0.07870914387029897,0.6306875585517735,0.0,0.0,0.0,0.5,0.04002918240748627,0.27768074278134264,0.6
LIGHTS_DAMAGE,isotonic,0.04224137931034483,0.07870914387029897,0.6306875585517735,0.0,0.0,0.0,0.5,0.04002918240748627,0.27768074278134264,0.65
LIGHTS_DAMAGE,isotonic,0.04224137931034483,0.07870914387029897,0.6306875585517735,0.0,0.0,0.0,0.5,0.04002918240748627,0.27768074278134264,0.7
LIGHTS_DAMAGE,isotonic,0.04224137931034483,0.07870914387029897,0.6306875585517735,0.0,0.0,0.0,0.5,0.04002918240748627,0.27768074278134264,0.75
LIGHTS_DAMAGE,isotonic,0.04224137931034483,0.07870914387029897,0.6306875585517735,0.0,0.0,0.0,0.5,0.04002918240748627,0.27768074278134264,0.8
LIGHTS_DAMAGE,isotonic,0.04224137931034483,0.07870914387029897,0.6306875585517735,0.0,0.0,0.0,0.5,0.04002918240748627,0.27768074278134264,0.85
LIGHTS_DAMAGE,isotonic,0.04224137931034483,0.07870914387029897,0.6306875585517735,0.0,0.0,0.0,0.5,0.04002918240748627,0.27768074278134264,0.9
PROPELLER_DAMAGE,isotonic,0.022413793103448276,0.3149665411715149,0.8377594627594628,0.34285714285714286,0.46153846153846156,0.39344262295081966,0.720628137294804,0.017542346883828965,0.23470639011996114,0.1
PROPELLER_DAMAGE,isotonic,0.022413793103448276,0.3149665411715149,0.8377594627594628,0.4666666666666667,0.2692307692307692,0.34146341463414637,0.6310880477547144,0.017542346883828965,0.23470639011996114,0.15
