INDEX_NR,INCIDENT_YEAR,observed_severity,observed_severity_code,xgboost__extended_geographic__prob_M,xgboost__extended_geographic__prob_M?,xgboost__extended_geographic__prob_S+D,xgboost__airport_aware__prob_M,xgboost__airport_aware__prob_M?,xgboost__airport_aware__prob_S+D,random_forest__airport_aware__prob_M,random_forest__airport_aware__prob_M?,random_forest__airport_aware__prob_S+D,random_forest__extended_geographic__prob_M,random_forest__extended_geographic__prob_M?,random_forest__extended_geographic__prob_S+D,logistic__airport_aware__prob_M,logistic__airport_aware__prob_M?,logistic__airport_aware__prob_S+D,logistic__extended_geographic__prob_M,logistic__extended_geographic__prob_M?,logistic__extended_geographic__prob_S+D
1216639,2021,M?,1,0.17590022,0.32247987,0.50161994,0.19804169,0.34054062,0.4614177,0.21980020799999928,0.32445247798073007,0.4557473140192712,0.2177485815471623,0.2890116982708471,0.4932397201819905,0.1679909344507154,0.31409960008594606,0.5179094654633385,0.15658472871022885,0.33554364975009077,0.5078716215396805
1216671,2019,M?,1,0.2698936,0.09885616,0.63125026,0.23899226,0.11261788,0.6483899,0.32181649211366464,0.10571963139007087,0.5724638764962641,0.32663300576729737,0.10095082064237718,0.5724161735903257,0.17392450880107732,0.09940266203073482,0.7266728291681879,0.16431232193546774,0.09035474895708785,0.7453329291074444
1216673,2019,M,0,0.31725585,0.14880128,0.5339429,0.30289623,0.1513529,0.54575086,0.34067409547769245,0.1956478649666819,0.4636780395556259,0.3497126828232395,0.1898583153184782,0.46042900185828195,0.16154184313684727,0.10454017081179029,0.7339179860513624,0.12210533716360103,0.10064801605497699,0.777246646781422
1217048,2021,M?,1,0.47914353,0.30050138,0.2203551,0.44657755,0.33283553,0.22058696,0.4196622687658636,0.33428172020998265,0.24605601102415398,0.4361260465318172,0.32965280742418057,0.23422114604400182,0.468944780899715,0.324732181720666,0.20632303737961893,0.4671310393926318,0.32691152644541327,0.20595743416195494
1217053,2021,M?,1,0.3489843,0.3744197,0.27659607,0.26515096,0.38361537,0.35123363,0.28253464039079257,0.34373344000230577,0.3737319196069015,0.29981100809266864,0.35074715679066243,0.34944183511666893,0.2878523359722421,0.35750230298774976,0.35464536104000827,0.3171116538675978,0.2999374590979924,0.3829508870344097
1217087,2021,M?,1,0.3055019,0.40638408,0.28811398,0.33504656,0.3454712,0.31948224,0.3519696459282661,0.28647630376578176,0.3615540503059523,0.3386160076626636,0.29426912192016047,0.3671148704171758,0.20291364017827107,0.533897569147404,0.2631887906743249,0.1553888009756115,0.5924247165664145,0.2521864824579741
1217109,2021,M?,1,0.3996674,0.43091533,0.16941725,0.34187365,0.5048279,0.15329845,0.30362191491765755,0.4638988763537451,0.23247920872859756,0.30238733153835473,0.4791763510073185,0.2184363174543268,0.2854129512851317,0.604784561027718,0.10980248768715019,0.278489246589154,0.6104689575891569,0.1110417958216891
1217110,2021,M?,1,0.23480475,0.16569541,0.5994998,0.26200068,0.18556543,0.5524339,0.2597857581970155,0.19978524206480688,0.5404289997381777,0.2624416776095559,0.2008398651193982,0.5367184572710457,0.21551406359925335,0.14254281346287423,0.6419431229378724,0.22742305077048783,0.1357709203059263,0.6368060289235858
1217123,2021,M?,1,0.413809,0.44987044,0.13632059,0.41592115,0.41672754,0.1673513,0.3820850135308602,0.4205980994600149,0.19731688700912517,0.3678116950558066,0.43335833615399066,0.19882996879020268,0.31114774865799566,0.4402087517120067,0.24864349962999768,0.25781324351989143,0.46711033130347107,0.27507642517663744
1217247,2021,M?,1,0.44215012,0.4174104,0.14043951,0.44590485,0.3424201,0.21167502,0.36462931723309755,0.3714066999141089,0.2639639828527938,0.3755092351148629,0.36983596635566796,0.25465479852946904,0.4123490780592674,0.41041479468695763,0.17723612725377497,0.40236100804058633,0.41921123237666785,0.1784277595827459
1217258,2021,M?,1,0.2713833,0.5808429,0.14777377,0.3375835,0.44619966,0.21621683,0.33740837604885743,0.39230484833599627,0.27028677561514675,0.3534372544839307,0.3815849248646401,0.2649778206514293,0.33236722559729615,0.436232763174142,0.2314000112285618,0.3195505258148385,0.44857639804396016,0.2318730761412014
1217298,2021,M?,1,0.20484357,0.34267923,0.45247722,0.22166665,0.37141994,0.40691343,0.22130335825291703,0.31949943362581673,0.45919720812126597,0.21463060138611822,0.3366182009909018,0.4487511976229806,0.2525941106094451,0.3527024849246756,0.39470340446587937,0.24488733230937493,0.3696483436741382,0.3854643240164868
1217432,2020,M?,1,0.389178,0.19389404,0.41692796,0.37095544,0.2076174,0.42142716,0.37017772505454927,0.2502596149929671,0.3795626599524833,0.3720744214097759,0.2577232545147056,0.3702023240755185,0.338809257344058,0.20245406174080643,0.45873668091513564,0.325091584682336,0.17671816818484937,0.4981902471328147
1217457,2021,M?,1,0.17521372,0.251651,0.5731353,0.27399474,0.26963305,0.45637217,0.22843048490855844,0.2676424249638472,0.5039270901275947,0.2215278335939403,0.2814746201012202,0.4969975463048398,0.29611318237496437,0.23263324406779504,0.4712535735572406,0.29175518190811783,0.22698401824791356,0.4812607998439686
1217530,2021,M?,1,0.40606585,0.2521644,0.34176978,0.38768154,0.26550308,0.3468154,0.38592541426244853,0.26595777517363817,0.3481168105639138,0.3752031854237377,0.25340758711911066,0.3713892274571514,0.37278998336413066,0.30379624881506856,0.3234137678208008,0.41477022772441513,0.3222224109920394,0.2630073612835454
1217550,2020,M?,1,0.346058,0.43913233,0.21480967,0.32587692,0.40814653,0.26597652,0.3559242251642993,0.3841278432894432,0.2599479315462579,0.3596646096062133,0.39193385919286994,0.24840153120091657,0.27039038072274785,0.41291467091145634,0.31669494836579576,0.2840363105709464,0.3942851515481913,0.32167853788086226
1217566,2021,M?,1,0.28858483,0.6311472,0.080267966,0.32381603,0.55989254,0.11629147,0.32043066606907133,0.5385110038436663,0.14105833008726212,0.3158102481250771,0.5506754278158321,0.1335143240590917,0.3899144816009524,0.48473069209300307,0.12535482630604472,0.40018913234028924,0.47809487004848217,0.12171599761122857
1227832,2020,M?,1,0.3258899,0.37709275,0.29701737,0.30883935,0.36797276,0.32318786,0.33658411863205406,0.37988503148694475,0.28353084988100097,0.34463912834887933,0.39060721777230617,0.264753653878814,0.2705798199068804,0.3735225553433348,0.3558976247497848,0.274002568490055,0.37674672269857684,0.3492507088113682
1227834,2021,M,0,0.23228551,0.6462979,0.121416554,0.29532692,0.5534224,0.15125068,0.33767966754302314,0.4842924702228652,0.17802786223411202,0.3403855248254152,0.4887753993434563,0.17083907583112767,0.269469529594603,0.5717103962317938,0.1588200741736032,0.2788843762805823,0.5819886034948407,0.139127020224577
1227835,2020,M?,1,0.14620878,0.48412353,0.36966765,0.20470002,0.45078075,0.34451923,0.24768622172518906,0.4228446741978966,0.3294691040769146,0.24895998666462785,0.42007402588054,0.3309659874548331,0.20440788860500428,0.4312507091110594,0.3643414022839364,0.1786188848928767,0.40094115084508164,0.4204399642620417
1227836,2021,M?,1,0.26037398,0.412238,0.32738805,0.31799635,0.3426264,0.3393773,0.3353862284955893,0.31470398169042463,0.34990978981398624,0.3285910385636167,0.31259087319420936,0.35881808824217337,0.3491318868364797,0.31143776954082003,0.3394303436227002,0.34339028358774487,0.3084053972858262,0.34820431912642885
1227837,2021,M?,1,0.5883792,0.26122665,0.15039414,0.43010956,0.28214842,0.28774205,0.34486654447960224,0.3438155201958027,0.3113179353245951,0.3715881492244006,0.3471322626259344,0.2812795881496652,0.39925074790160775,0.27031282784777666,0.33043642425061553,0.42427051505072877,0.24939407301534586,0.32633541193392546
1227838,2021,M?,1,0.47551718,0.30912474,0.2153581,0.43754265,0.33904696,0.22341044,0.42547727840805327,0.3428127597417232,0.2317099618502236,0.43254340322856094,0.34600030385058056,0.221456292920858,0.4153871778128596,0.34056007174484865,0.24405275044229185,0.3984462068068693,0.3507775114483243,0.2507762817448063
1227852,2021,M,0,0.4044748,0.14277828,0.45274696,0.34489027,0.22740418,0.42770556,0.36023525311195176,0.26418622378299383,0.3755785231050545,0.3613924351583892,0.25456362510614494,0.3840439397354659,0.266451798583568,0.34096864024856377,0.3925795611678683,0.28599507997204265,0.3372761001485834,0.376728819879374
1227853,2021,M?,1,0.37124953,0.47683883,0.15191162,0.26669967,0.5816255,0.15167484,0.34523627171062166,0.43871664938029503,0.21604707890908345,0.3699184909120658,0.42312840757232906,0.20695310151560473,0.22915393152728591,0.6656466232075126,0.10519944526520154,0.16863417287137172,0.7565874453646582,0.07477838176397017
1227855,2021,M?,1,0.27256122,0.63601744,0.09142133,0.32514036,0.5494732,0.12538637,0.3523832797804008,0.4801789566130515,0.16743776360654805,0.3546887195375538,0.4920586009751644,0.15325267948728094,0.3207506070420721,0.5345119385163897,0.1447374544415382,0.28844284833650746,0.5691675475908199,0.14238960407267268
1227861,2019,M,0,0.36681488,0.20231825,0.4308668,0.1923332,0.1554184,0.6522484,0.35889747165150676,0.20241029867726906,0.4386922296712242,0.35069293282380654,0.21236682837272502,0.4369402388034684,0.28229232170010643,0.22574370076007244,0.49196397753982113,0.2885115588559743,0.20636774461626667,0.505120696527759
1227862,2021,M,0,0.49994493,0.27608868,0.22396643,0.46658984,0.25165224,0.28175786,0.39391368033964896,0.2984145531873041,0.30767176647304684,0.4004011981900326,0.28756413944050396,0.31203466236946403,0.45524918974983536,0.2579723465177572,0.2867784637324074,0.4854951274433284,0.24856977129625288,0.2659351012604187
1228045,2020,M?,1,0.33315215,0.4903999,0.17644794,0.31739616,0.43205875,0.25054514,0.3549157583757219,0.41484348462473014,0.230240756999548,0.3360427293278957,0.4336211514887569,0.2303361191833478,0.277165284316025,0.4893526599428282,0.23348205574114675,0.296308627421441,0.48345398506608156,0.22023738751247737
1228046,2020,M,0,0.36673388,0.54932153,0.083944544,0.337601,0.5274227,0.1349763,0.3395204587338056,0.5123246800149391,0.1481548612512554,0.3506897554939462,0.5045226360209553,0.14478760848509895,0.31509143024783126,0.5513235511250333,0.1335850186271355,0.4114216576162885,0.48549177481344635,0.10308656757026509
1228047,2020,M?,1,0.3868907,0.34615868,0.26695055,0.3508176,0.34864488,0.30053753,0.36643136756046746,0.38114193829580506,0.2524266941437271,0.3641897759224162,0.38905342700105644,0.24675679707652665,0.3321662523045087,0.37469698995943024,0.293136757736061,0.3283226052394446,0.36327838982058736,0.30839900493996814
1228048,2020,M?,1,0.30608958,0.40238047,0.29152995,0.31049162,0.41858372,0.27092463,0.32676391842591285,0.39754138264603833,0.27569469892804865,0.3197481364734994,0.4162945376958567,0.26395732583064385,0.31676232278428196,0.4596611066529017,0.22357657056281643,0.28273289199597584,0.5271057074538643,0.1901614005501598
1228049,2021,M?,1,0.30353105,0.39229742,0.3041715,0.33592463,0.37026748,0.29380792,0.35522848559119624,0.36504238141854334,0.27972913299026075,0.35490887602019777,0.3531033832040996,0.2919877407757027,0.39209516732733657,0.34449142481682266,0.2634134078558408,0.3219770786327063,0.41270239022497324,0.2653205311423205
1228050,2021,M?,1,0.22394142,0.35573167,0.42032692,0.21133354,0.34416226,0.44450417,0.2254588854886794,0.3041867796214651,0.47035433488985545,0.20758009524404067,0.2983343494788826,0.49408555527707665,0.26850050022054056,0.37078734948093695,0.36071215029852244,0.25303865785789026,0.3643999235832235,0.3825614185588863
1228051,2021,M?,1,0.509094,0.36808977,0.12281624,0.43064854,0.3667172,0.20263423,0.46325313801357804,0.3232030625591307,0.21354379942729174,0.4681541175419091,0.31563047541419587,0.21621540704389497,0.37219164186300074,0.37270950595158064,0.2550988521854186,0.381464680028299,0.37601887512139964,0.2425164448503013
1228052,2021,M?,1,0.122821376,0.7497617,0.127417,0.18606417,0.6359325,0.1780033,0.28136051390055045,0.41903816148481643,0.2996013246146335,0.27958046430795525,0.4263140946479224,0.2941054410441229,0.22200696422727523,0.5227969783707236,0.2551960574020012,0.1581519274561832,0.6104227906181777,0.23142528192563916
1228054,2021,M?,1,0.2774676,0.63396156,0.08857081,0.31561977,0.5555386,0.1288417,0.35062667821463367,0.48447334660200747,0.16489997518335894,0.35284593443941437,0.4988686532732306,0.14828541228735437,0.311805667858795,0.5370294679095138,0.1511648642316913,0.34972755796523197,0.5363708488739863,0.11390159316078163
1228370,2021,M?,1,0.26505902,0.47913444,0.25580657,0.31189725,0.41407847,0.27402428,0.3393130336075661,0.36214298424656916,0.29854398214586514,0.3465188725438169,0.36530946526434244,0.2881716621918401,0.35845226466738006,0.40354345907783123,0.23800427625478868,0.3543264074497274,0.4230186602828108,0.22265493226746186
1228413,2021,S+D,2,0.18036027,0.36786565,0.4517741,0.27189556,0.33416617,0.3939383,0.28849333343572736,0.35617546842211245,0.3553311981421604,0.2875274259411645,0.33944934219426487,0.37302323186457087,0.23690703427190038,0.31327983350844685,0.44981313221965274,0.23212739962148296,0.32500797193543596,0.44286462844308105
1228437,2021,M?,1,0.29239464,0.44528466,0.2623207,0.2687362,0.47152525,0.25973853,0.31909266809519193,0.4224423266408179,0.25846500526398997,0.31426680667659385,0.4190745893331494,0.26665860399025665,0.24282038020830837,0.4971339058242387,0.26004571396745285,0.2243316141761911,0.5532060959912705,0.22246228983253838
1228447,2021,M,0,0.25804618,0.33067784,0.41127595,0.2898694,0.33896706,0.37116358,0.3208595625916187,0.3424015624579113,0.33673887495047045,0.3161815247730218,0.33141718468279563,0.3524012905441824,0.2500728047612513,0.3017948737107849,0.44813232152796373,0.2509868851921885,0.3024753700511808,0.44653774475663066
1228518,2021,M?,1,0.13244465,0.31170404,0.5558513,0.15115018,0.3123954,0.53645444,0.2069122665382817,0.2988662216366618,0.49422151182505614,0.1970047749424911,0.28396662637994846,0.5190285986775602,0.11717559598607481,0.30463149697139225,0.5781929070425329,0.11050046581752261,0.3130364378934748,0.5764630962890026
1228525,2021,M?,1,0.36248264,0.35074368,0.28677365,0.37922117,0.28696153,0.33381733,0.3393940164154209,0.3183042930490218,0.3423016905355578,0.35272265452890167,0.3169668140330421,0.3303105314380563,0.34396814220106997,0.2833188940009787,0.3727129637979514,0.32866067433444374,0.29704006864437976,0.37429925702117645
1240152,2021,S+D,2,0.18693456,0.31268618,0.50037926,0.19365849,0.32699263,0.47934893,0.2236462210109567,0.3066508380374003,0.4697029409516434,0.22119076314261565,0.3141942263839885,0.4646150104733959,0.1782006261846508,0.31063637599802607,0.5111629978173232,0.17069206109313254,0.3308609316304545,0.4984470072764129
1242699,2019,M?,1,0.45414764,0.31333566,0.23251666,0.37719423,0.3048748,0.31793097,0.3440351577369472,0.3555059380022067,0.300458904260846,0.3763071271029696,0.342648117971991,0.2810447549250394,0.28784721832470006,0.3415802722426946,0.3705725094326054,0.23758260680812093,0.40033410931107494,0.362083283880804
1242849,2021,M,0,0.4052949,0.4578812,0.13682391,0.40128428,0.4579236,0.14079215,0.3589833908544309,0.45972801035633254,0.18128859878923648,0.3503404960477283,0.4729700448549451,0.17668945909732617,0.3815232291288174,0.4802500564256488,0.13822671444553367,0.43541548252844664,0.4246339108369004,0.13995060663465292
1255044,2019,M?,1,0.24000075,0.41538736,0.3446119,0.24575806,0.44144443,0.31279752,0.2776871656326257,0.39145536583791246,0.33085746852946146,0.26664622179247427,0.38352992839376043,0.34982384981376524,0.22384338704328485,0.46465330623461676,0.31150330672209847,0.2208192093531397,0.4765317329275559,0.30264905771930445
1255078,2021,M?,1,0.17164758,0.33758742,0.49076495,0.19655818,0.31209183,0.49135,0.19167901027659823,0.3102492627304818,0.4980717269929201,0.17775958656465804,0.31177535332808276,0.5104650601072592,0.23830521147800024,0.301608434085753,0.4600863544362467,0.2340480479587057,0.30102758844758576,0.46492436359370864
1255095,2020,M?,1,0.35019082,0.37500083,0.27480838,0.3508692,0.35449907,0.29463175,0.3302545905963218,0.3611384687371014,0.30860694066657673,0.3545301388272753,0.3626793157266836,0.2827905454460411,0.37403473117731506,0.3621828152294534,0.2637824535932316,0.43492234307926103,0.32050470439624906,0.24457295252448988
1256763,2021,M?,1,0.37658915,0.49448246,0.12892838,0.3100568,0.5421976,0.14774558,0.33658432904211866,0.41430247444758683,0.24911319651029468,0.3477192271372126,0.4363930182815166,0.2158877545812709,0.2692857966644712,0.5916728543760871,0.13904134895944173,0.30204458849899063,0.5297083414733021,0.16824707002770725
1258120,2021,M?,1,0.39341682,0.113685064,0.4928981,0.26620027,0.116719045,0.6170806,0.3500277971912521,0.1591750852800586,0.49079711752868954,0.35974655140422235,0.14064485294294177,0.4996085956528358,0.16395473550832118,0.08950058963470758,0.7465446748569713,0.13172033842239747,0.05357196439195093,0.8147076971856516
1258121,2021,M?,1,0.25471005,0.64852,0.09676999,0.29852033,0.5824203,0.11905936,0.3458289695568483,0.4661804564514485,0.18799057399170396,0.3411827755051307,0.48860343622538366,0.17021378826948477,0.31699328211725925,0.5607206463240536,0.12228607155868726,0.28429240858363375,0.603993197448692,0.11171439396767438
1258122,2021,M?,1,0.26477405,0.30295026,0.43227568,0.2517311,0.32470992,0.423559,0.26069666354982396,0.31463760337820024,0.4246657330719759,0.27793349889891705,0.2923231568833312,0.42974334421775234,0.19363968707172813,0.2612226740363882,0.5451376388918837,0.2306516478225722,0.28288288760212216,0.48646546457530576
1260896,2021,M,0,0.5353404,0.29755464,0.16710494,0.44332135,0.29733023,0.25934848,0.40107569173610613,0.30407080977628276,0.29485349848761155,0.4234391009787928,0.29839201019190126,0.2781688888293062,0.4048695732530122,0.25165912671414753,0.3434713000328403,0.43543073157242346,0.2364470431761521,0.3281222252514244
1261921,2019,M?,1,0.15070069,0.45542747,0.39387187,0.19231325,0.41131055,0.39637622,0.23678564890577,0.33418954560183245,0.4290248054923979,0.23566757023349058,0.3285821324789924,0.4357502972875176,0.2440837010094769,0.38123076764226965,0.3746855313482535,0.21135915183823034,0.43597560835761767,0.3526652398041521
1261928,2020,M?,1,0.15201278,0.4863595,0.36162776,0.18854356,0.4828566,0.32859978,0.22604124746130147,0.44068961325505485,0.33326913928364416,0.21717877579654948,0.43767301964546923,0.345148204557981,0.20217481895328374,0.49026667962710613,0.3075585014196102,0.2005509634884554,0.4876187617647765,0.3118302747467683
1275403,2019,M?,1,0.3311432,0.3322924,0.3365644,0.34715587,0.31270874,0.34013537,0.34417852045375386,0.3480703357160851,0.307751143830161,0.3370515114023062,0.34922022373998957,0.313728264857704,0.2880102343871288,0.3420404455861187,0.3699493200267525,0.3403886523848927,0.34741164656096274,0.3121997010541445
1275703,2019,M?,1,0.32711056,0.4173325,0.2555569,0.3429285,0.37158445,0.28548703,0.3456632059238109,0.38986465569051215,0.2644721383856773,0.3466952266475487,0.38724877470321073,0.26605599864923996,0.32091846102360666,0.41492836894914453,0.26415317002724875,0.3152741819926967,0.42507080709941286,0.2596550109078904
1274758,2019,M?,1,0.23712406,0.49184862,0.2710274,0.28363702,0.42574653,0.2906165,0.28706169014591515,0.37192873831226725,0.34100957154181766,0.297475722199838,0.3767341130598102,0.3257901647403514,0.3231955054112571,0.42257533215863996,0.254229162430103,0.32448660616873903,0.4080078781987416,0.2675055156325194
1274803,2019,M?,1,0.41988155,0.27190012,0.30821836,0.41091806,0.29047126,0.29861063,0.41246830395975126,0.2870067931385049,0.30052490290174394,0.41881688386874777,0.2825687334406103,0.2986143826906424,0.42810520281995057,0.30994954745897085,0.2619452497210786,0.430004433433255,0.3086595876254911,0.2613359789412538
1274832,2019,M?,1,0.5349313,0.29971844,0.1653502,0.44810265,0.33940017,0.21249717,0.37865396748763713,0.353622559857827,0.26772347265453583,0.3940719995944623,0.35229169445998465,0.2536363059455528,0.4149094613366584,0.351730058802397,0.2333604798609446,0.4467532312231363,0.33882500374363717,0.2144217650332265
1274853,2020,M?,1,0.22510622,0.369412,0.4054818,0.19948678,0.38411888,0.41639435,0.2074982354529684,0.3298161079226333,0.4626856566243984,0.1987769835264334,0.33219884247343656,0.4690241740001298,0.2364529409143565,0.36053147011658115,0.4030155889690623,0.24334159705132755,0.3544278185980022,0.4022305843506703
1274854,2020,M?,1,0.28490525,0.5246299,0.19046484,0.2839029,0.51109153,0.20500554,0.33864612614520895,0.45368558041026613,0.20766829344452545,0.32479188640679957,0.4655670770285494,0.20964103656465113,0.2622434753276084,0.5675168372820252,0.17023968739036646,0.2631379453660094,0.5726543556367152,0.1642076989972754
1274877,2021,M?,1,0.3228567,0.4136606,0.26348266,0.3327544,0.3793907,0.2878549,0.3269155058107574,0.40290217785301424,0.2701823163362291,0.3244917678704806,0.4012973514551753,0.2742108806743436,0.2958445489455919,0.4209677898518326,0.28318766120257544,0.293688917772042,0.4243156414445255,0.28199544078343264
1275320,2019,M?,1,0.27394542,0.40495816,0.32109642,0.24606116,0.3950524,0.35888648,0.2854257875458629,0.36136832490949133,0.35320588754464594,0.2954203153768802,0.36440163181262714,0.3401780528104929,0.2506751226155377,0.35166339972125654,0.3976614776632058,0.24838008405821238,0.35347745311962775,0.39814246282215987
1275359,2019,M?,1,0.16073233,0.38374892,0.4555187,0.18667716,0.3286599,0.48466298,0.1886690041044856,0.33607108636684274,0.4752599095286716,0.17775532815078557,0.34004779972297355,0.4821968721262412,0.268166848116218,0.3050213267137141,0.42681182517006777,0.2791321636730418,0.2914256883477541,0.4294421479792041
1275456,2021,M,0,0.24975345,0.33285087,0.41739568,0.1806049,0.3560654,0.46332973,0.2347464766340611,0.3010311598374976,0.46422236352844093,0.2332262461521664,0.28843192217331615,0.4783418316745176,0.2185066152590287,0.3484468046220581,0.43304658011891306,0.2292527929051075,0.3287190773256468,0.4420281297692457
1275692,2019,M?,1,0.21818687,0.3903109,0.3915022,0.20466733,0.36148283,0.43384984,0.2515850823780782,0.3670834477261241,0.3813314698957976,0.26408748931051135,0.3728050436448846,0.3631074670446043,0.19669893281325967,0.4115464496396457,0.3917546175470947,0.18888190340282202,0.4263282207137767,0.3847898758834012
1275808,2019,M?,1,0.28040668,0.48432344,0.23526984,0.29800245,0.45703012,0.24496745,0.3247017038894037,0.4183446297793438,0.25695366633125255,0.3187617242530781,0.4243696184248546,0.25686865732206693,0.27293744736856995,0.5167792252898012,0.21028332734162877,0.2343392735166527,0.5891115862676725,0.1765491402156749
1275813,2020,M?,1,0.3465963,0.5308513,0.12255244,0.38519296,0.48116416,0.13364288,0.35594813741240233,0.4563864161570303,0.1876654464305672,0.37010759104365376,0.4410705168359686,0.18882189212037784,0.3822684020775173,0.3903323806778108,0.22739921724467188,0.30739986174802575,0.5932666738478491,0.0993334644041252
1275815,2019,M?,1,0.1552632,0.722452,0.12228479,0.19610596,0.6444878,0.15940627,0.27164159994131154,0.48999377598613764,0.2383646240725512,0.27532372738821226,0.48226098700590425,0.24241528560588343,0.2055690667284353,0.6361002817750909,0.15833065149647374,0.13870433650761416,0.7282911008981521,0.13300456259423377
1275828,2020,M?,1,0.113729805,0.20240915,0.683861,0.14652331,0.25449887,0.59897786,0.2311704575044908,0.29994477046781975,0.46888477202768947,0.2302301354977679,0.28044410443495876,0.4893257600672729,0.12988637649594872,0.25545445508862,0.6146591684154311,0.09889910799426603,0.24332051362841298,0.657780378377321
1275834,2020,M,0,0.18658522,0.4439893,0.36942548,0.21630691,0.39964274,0.3840503,0.22493068301104877,0.37594849329145175,0.3991208236974995,0.23086029702873692,0.3838558018252743,0.38528390114598865,0.217692928640781,0.4131315386287728,0.3691755327304463,0.19261659355369515,0.41464347560805004,0.39273993083825487
1275855,2021,M?,1,0.4495534,0.40636122,0.14408535,0.45205858,0.39665803,0.1512834,0.3982246993955893,0.40484374251685207,0.19693155808755883,0.4143367673832949,0.4113943779596869,0.17426885465701833,0.3776562416995457,0.4451756873278169,0.17716807097263743,0.3459310524544065,0.48323775559447546,0.17083119195111812
1276296,2019,S+D,2,0.27194658,0.42063874,0.30741462,0.27961737,0.34020478,0.3801778,0.2708759196921103,0.36845769945689394,0.3606663808509956,0.25530926209878674,0.3412182349723053,0.40347250292890857,0.3761489149999981,0.32752437852087807,0.2963267064791239,0.3733176808686143,0.3121911641119939,0.31449115501939173
1276312,2021,M?,1,0.4302956,0.3809867,0.18871775,0.43143326,0.38348404,0.18508273,0.3506947679012526,0.38258402983999545,0.26672120225875195,0.36735582490595564,0.37976544253926414,0.25287873255478005,0.5169408652177927,0.32514161618370724,0.15791751859850006,0.5451430636952481,0.30125096583075106,0.1536059704740007
1276728,2020,M?,1,0.35867244,0.3672225,0.27410504,0.36865696,0.34192324,0.28941974,0.34559262063543167,0.36750969949003254,0.28689767987453596,0.35527755675225103,0.3425521374606582,0.30217030578709037,0.3689958989995086,0.3446068297070169,0.2863972712934744,0.3817362043886387,0.3930517104955255,0.22521208511583568
1276731,2019,M?,1,0.6184854,0.27352348,0.10799115,0.5610555,0.28808135,0.15086313,0.43134645012762024,0.3605251450607472,0.20812840481163258,0.45658046167071553,0.36419570760719466,0.17922383072209006,0.5577463461232678,0.3204548049957152,0.12179884888101708,0.5969754853372093,0.2851120898855628,0.11791242477722787
1277866,2020,S+D,2,0.3999354,0.43641788,0.16364679,0.3479992,0.3849698,0.267031,0.3807489516585228,0.3440471242735888,0.27520392406788824,0.3892454155336882,0.34231733401796816,0.26843725044834305,0.4158535402397038,0.262211231825434,0.3219352279348623,0.4217672922381295,0.24951036848839606,0.3287223392734745
1277876,2021,M?,1,0.31518725,0.5820273,0.102785446,0.3119572,0.5792751,0.10876775,0.3810518469839598,0.44113682540426824,0.17781132761177232,0.3855438168031507,0.4493396071909382,0.16511657600591062,0.35118369427072377,0.555364261056922,0.09345204467235424,0.3599736163845145,0.5555037169560788,0.08452266665940668
1278352,2019,M?,1,0.4878248,0.29129303,0.22088224,0.4056609,0.32218128,0.27215785,0.41159236836286966,0.33484191198639923,0.253565719650731,0.40775017210890907,0.32843405287132554,0.2638157750197651,0.347794342719499,0.4078488461373064,0.24435681114319466,0.3365718488165243,0.4041379498225637,0.2592902013609119
