AIRPORT_ID,AIRPORT,Reported_Strikes,Damage_Records,No_Damage_Records,Damage_Rate_Pct,Damage_Rate_CI95_Lower,Damage_Rate_CI95_Upper
EGJB,GUERNSEY ARPT,3,0,3,0.0,0.0,56.15060804490177
TQPF,WALLBLAKE,3,0,3,0.0,0.0,56.15060804490177
TVSA,ARGYLE INTERNATIONAL AIRPORT,3,1,2,33.33333333333333,6.14903152761605,79.23450448735122
TDPD,DOUGLAS-CHARLES AIRPORT,3,0,3,0.0,0.0,56.15060804490177
SYCJ,CHEDDI JAGAN INTl ARPT,3,1,2,33.33333333333333,6.14903152761605,79.23450448735122
KHND,HENDERSON EXECUTIVE ARPT,3,1,2,33.33333333333333,6.14903152761605,79.23450448735122
X50,MASSEY RANCH AIRPARK,3,0,3,0.0,0.0,56.15060804490177
X60,WILLISTON MUNICIPAL ARPT,3,2,1,66.66666666666666,20.76549551264879,93.85096847238394
12Y,LE SUEUR MUNICIPAL,3,1,2,33.33333333333333,6.14903152761605,79.23450448735122
15TE,ARCO HIGH ISLAND HELIPORT,3,1,2,33.33333333333333,6.14903152761605,79.23450448735122
08C,RIVERVIEW,3,2,1,66.66666666666666,20.76549551264879,93.85096847238394
ZBTJ,TIANJIN,3,1,2,33.33333333333333,6.14903152761605,79.23450448735122
1I9,DELPHI MUNICIPAL ARPT,3,1,2,33.33333333333333,6.14903152761605,79.23450448735122
0IL1,LOYOLA U MED CTR HELIPORT,2,0,2,0.0,0.0,65.76280471103807
ZUUU,SHUANGLIU ARPT,2,0,2,0.0,0.0,65.76280471103807
ZSQD,QINGDAO LIUTING INTL ARPT,2,0,2,0.0,0.0,65.76280471103807
ZHCC,ZHENGZHOU XINZHENG ARPT,2,0,2,0.0,0.0,65.76280471103807
1H0,CREVE COEUR ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
1KY4,CENTRAL BAPTIST HOSPITAL HELIPORT,2,0,2,0.0,0.0,65.76280471103807
1AZ0,MOBILE AIRPORT,2,1,1,50.0,9.452865480086615,90.54713451991339
1B9,MANSFIELD MUNICIPAL,2,1,1,50.0,9.452865480086615,90.54713451991339
1F0,ARDMORE DOWNTOWN EXECUTIVE ARPT,2,2,0,100.0,34.23719528896193,100.0
UUEE,SHEREMETYEVO INTL,2,0,2,0.0,0.0,65.76280471103807
12V,ONA AIRPARK ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KIDI,INDIANA COUNTY ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KIFA,IOWA FALLS MUNICIPAL ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KGNT,GRANT-MILAN MUNI ARPT,2,0,2,0.0,0.0,65.76280471103807
KGTB,WHEELER-SACK ARMY AIRFIELD,2,0,2,0.0,0.0,65.76280471103807
KHWV,BROOKHAVEN AIRPORT,2,1,1,50.0,9.452865480086615,90.54713451991339
KHBZ,HEBER SPRINGS MUNICIPAL ARPT,2,2,0,100.0,34.23719528896193,100.0
KHCD,HUTCHINSON MUNICIPAL-BUTLER FLD,2,1,1,50.0,9.452865480086615,90.54713451991339
KHDO,SOUTH TEXAS REGIONAL ARPT AT HONDO,2,1,1,50.0,9.452865480086615,90.54713451991339
1TT8,BULVERDE AIRPARK,2,2,0,100.0,34.23719528896193,100.0
20N,KINGSTON-ULSTER ARPT,2,2,0,100.0,34.23719528896193,100.0
1Q5,GRAVELLY VALLEY,2,2,0,100.0,34.23719528896193,100.0
1R8,BAY MINETTE MUNICIPAL,2,2,0,100.0,34.23719528896193,100.0
1S9,CHEWELAH MUNICIPAL AIRPORT,2,2,0,100.0,34.23719528896193,100.0
SGES,CIUDAD DEL ESTE GARCIA,2,0,2,0.0,0.0,65.76280471103807
KGDV,DAWSON COMMUNITY ARPT,2,2,0,100.0,34.23719528896193,100.0
KGEO,BROWN COUNTY AIRPORT,2,0,2,0.0,0.0,65.76280471103807
KSBO,EAST GEORGIA REGIONAL AIRPORT,2,2,0,100.0,34.23719528896193,100.0
KRUE,RUSSELLVILLE REGIONAL ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KRUQ,ROWAN COUNTY ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KRWF,REDWOOD FALLS MUNICIPAL ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KRYW,LAGO VISTA TX - RUSTY ALLEN ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
E16,SOUTH COUNTY ARPT OF SANTA CLARA COUNTY,2,1,1,50.0,9.452865480086615,90.54713451991339
D38,CANANDAIGUA ARPT,2,0,2,0.0,0.0,65.76280471103807
28NJ,STEEL PIER TAJ MAHAL HELIPORT,2,0,2,0.0,0.0,65.76280471103807
KAAF,APALACHICOLA REGIONAL ARPT,2,0,2,0.0,0.0,65.76280471103807
KPBH,PRICE COUNTY ARPT,2,0,2,0.0,0.0,65.76280471103807
KPEA,PELLA MUNICIPAL ARPT,2,0,2,0.0,0.0,65.76280471103807
KPEQ,PECIS MUNICIPAL ARPT,2,0,2,0.0,0.0,65.76280471103807
CYQA,MUSKOKA,2,0,2,0.0,0.0,65.76280471103807
CYQB,QUEBEC/JEAN LESAGE INTL,2,0,2,0.0,0.0,65.76280471103807
CYQG,WINDSOR,2,1,1,50.0,9.452865480086615,90.54713451991339
KRZL,JASPER COUNTY ARPT,2,0,2,0.0,0.0,65.76280471103807
50D,IRON COUNTY AIRPORT,2,2,0,100.0,34.23719528896193,100.0
M54,LEBANON MUNICIPAL ARPT (TN),2,0,2,0.0,0.0,65.76280471103807
M83,MCCHAREN FIELD,2,1,1,50.0,9.452865480086615,90.54713451991339
4LA4,CHEVRON USA INC HELIPORT,2,0,2,0.0,0.0,65.76280471103807
M05,CARUTHERSVILLE MEMORIAL ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
LS99,PHI FOURCHON BASE HELIPORT,2,0,2,0.0,0.0,65.76280471103807
LL22,BROOKERIDGE AIR PARK,2,1,1,50.0,9.452865480086615,90.54713451991339
KCNH,CLAREMONT MUNICIPAL ARPT,2,2,0,100.0,34.23719528896193,100.0
KLVJ,PEARLAND REGIONAL ARPT,2,0,2,0.0,0.0,65.76280471103807
KLVS,LAS VEGAS MUNICIPAL AIRPORT,2,1,1,50.0,9.452865480086615,90.54713451991339
KDUH,TOLEDO SUBURBAN ARPT,2,2,0,100.0,34.23719528896193,100.0
KLNL,KINGS LAND O' LAKES ARPT,2,2,0,100.0,34.23719528896193,100.0
KDQH,DOUGLAS MUNICIPAL ARPT,2,0,2,0.0,0.0,65.76280471103807
57AZ,LA CHOLLA AIRPARK ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
56S,SEASIDE MUNICIPAL ARPT,2,2,0,100.0,34.23719528896193,100.0
4S1,GOLD BEACH MUNICIPAL AIRPORT,2,1,1,50.0,9.452865480086615,90.54713451991339
42J,KEYSTONE AIRPARK,2,0,2,0.0,0.0,65.76280471103807
MMBT,BAHIAS DE HUATULCO INTL ARPT,2,0,2,0.0,0.0,65.76280471103807
MMGM,GUAYMAS INTL,2,0,2,0.0,0.0,65.76280471103807
KCYO,PICKAWAY COUNTY MEMORIAL ARPT,2,0,2,0.0,0.0,65.76280471103807
KDBN,W H 'BUD' BARRON ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KLRU,LAS CRUCES INTL,2,1,1,50.0,9.452865480086615,90.54713451991339
KLSN,LOS BANOS MUNICIPAL ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KLUG,ELLINGTON AIRPORT,2,1,1,50.0,9.452865480086615,90.54713451991339
0A9,ELIZABETHTON MUNICIPAL ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
MMZH,IXTAPA-ZIHUATENEJO,2,0,2,0.0,0.0,65.76280471103807
4I3,KNOX COUNTY ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
46N,SKY PARK,2,2,0,100.0,34.23719528896193,100.0
49A,GILMER COUNTY AIRPORT,2,2,0,100.0,34.23719528896193,100.0
MMHO,GENERAL IGNACIO P GARCIA INTL,2,0,2,0.0,0.0,65.76280471103807
MMLM,LOS MOCHIS,2,0,2,0.0,0.0,65.76280471103807
MMMD,MANUEL CRESCENCIO REJÓN INTL,2,0,2,0.0,0.0,65.76280471103807
KLKR,LANCASTER COUNTY-MC WHIRTER FLD ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KEIK,ERIE MUNICIPAL AIRPORT,2,0,2,0.0,0.0,65.76280471103807
KDYL,DOYLESTOWN ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
MUSC,ABEL SANTAMARIA ARPT,2,0,2,0.0,0.0,65.76280471103807
MMOX,XOXOCOTLÁN INTL,2,0,2,0.0,0.0,65.76280471103807
MMPB,AEROPUERTO INTERNACIONAL DE PUEBLA,2,0,2,0.0,0.0,65.76280471103807
LIRA,CIAMPINO (ROME),2,0,2,0.0,0.0,65.76280471103807
LIRN,CAPODICHINO (NAPLES),2,0,2,0.0,0.0,65.76280471103807
N66,ONEONTA MUNICIPAL ARPT,2,2,0,100.0,34.23719528896193,100.0
KLLR,LITTLE RIVER ARPT,2,0,2,0.0,0.0,65.76280471103807
KDMN,DEMING MUNICIPAL ARPT,2,0,2,0.0,0.0,65.76280471103807
KDNL,DANIEL FIELD ARPT,2,0,2,0.0,0.0,65.76280471103807
KLFK,ANGELINA COUNTY,2,1,1,50.0,9.452865480086615,90.54713451991339
KLGD,LA GRANDE/UNION COUNTY ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KLGF,Laguna Army Airfield (Yuma Proving Ground),2,0,2,0.0,0.0,65.76280471103807
KLHX,LA JUNTA MUNICIPAL ARPT,2,0,2,0.0,0.0,65.76280471103807
OAKB,HAMID KARZAI INTL ARPT,2,0,2,0.0,0.0,65.76280471103807
O41,WATTS-WOODLAND ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
NTAA,TAHITI FAAA,2,1,1,50.0,9.452865480086615,90.54713451991339
NY0,FULTON COUNTY ARPT,2,0,2,0.0,0.0,65.76280471103807
O03,MORGANTOWN ARPT,2,0,2,0.0,0.0,65.76280471103807
NC92,DUKE UNIV NORTH HELIPORT,2,0,2,0.0,0.0,65.76280471103807
NE41,REGIONAL WEST MEDICAL CENTER HELIPORT,2,0,2,0.0,0.0,65.76280471103807
N14,FLYING W ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KCNI,CHEROKEE COUNTY AIRPORT,2,1,1,50.0,9.452865480086615,90.54713451991339
KCOF,PATRICK AIR FORCE BASE,2,0,2,0.0,0.0,65.76280471103807
KCXP,CARSON ARPT,2,0,2,0.0,0.0,65.76280471103807
KCSV,CROSSVILLE MEMORIAL ARPT/WHITSON FIELD,2,1,1,50.0,9.452865480086615,90.54713451991339
KCUT,CUSTER COUNTY ARPT,2,2,0,100.0,34.23719528896193,100.0
KCVX,CHARLEVOIX MUNICIPAL AIRPORT,2,0,2,0.0,0.0,65.76280471103807
KDKK,CHAUTAUQUA COUNTY/DUNKIRK ARPT,2,0,2,0.0,0.0,65.76280471103807
KCRS,C DAVID DAMPBELL FIELD-CORSICANA MUNI ARPT,2,0,2,0.0,0.0,65.76280471103807
KWDR,BARROW COUNTY ARPT,2,2,0,100.0,34.23719528896193,100.0
65G,MAPLE GROVE ARPT,2,0,2,0.0,0.0,65.76280471103807
66R,ROBERT R WELLS JR ARPT,2,2,0,100.0,34.23719528896193,100.0
KVKX,POTOMAC AIRFIELD,2,0,2,0.0,0.0,65.76280471103807
KVSF,HARTNESS STATE ARPT (SPRINGFIELD),2,1,1,50.0,9.452865480086615,90.54713451991339
63C,ADAMS COUNTY- LEGION FIELD,2,1,1,50.0,9.452865480086615,90.54713451991339
KMLJ,BALDWIN COUNTY ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KMLS,FRANK WILEY FIELD ARPT,2,0,2,0.0,0.0,65.76280471103807
KMFI,MARSHFIELD MUNICIPAL ARPT,2,0,2,0.0,0.0,65.76280471103807
KCPK,CHESAPEAKE REGIONAL AIRPORT,2,0,2,0.0,0.0,65.76280471103807
KCEV,METTEL FIELD ARPT,2,0,2,0.0,0.0,65.76280471103807
KCFD,COULTER FIELD ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KWRL,WORLAND MUNICIPAL ARPT,2,0,2,0.0,0.0,65.76280471103807
KXBP,BRIDGEPORT MUNICIPAL ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KXMR,CAPE CANAVERAL SPACE FORCE STATION SKID STRIP AIRPORT,2,0,2,0.0,0.0,65.76280471103807
KVTN,MILLER FIELD ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KMIW,MARSHALLTOWN MUNICIPAL ARPT,2,0,2,0.0,0.0,65.76280471103807
KCGC,CRYSTAL RIVER AIRPORT,2,1,1,50.0,9.452865480086615,90.54713451991339
KCGE,CAMBRIDGE-DORCHESTER ARPT,2,0,2,0.0,0.0,65.76280471103807
KCGS,COLLEGE PARK ARPT,2,2,0,100.0,34.23719528896193,100.0
KCHK,CHICKASHA MUNICIPAL AIRPORT,2,1,1,50.0,9.452865480086615,90.54713451991339
KCHN,WAUCHULA MUNICIPAL ARPT,2,2,0,100.0,34.23719528896193,100.0
KCHT,CHILLICOTHE MUNICIPAL ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KMEZ,MENA INTERMOUNTAIN MUNICIPAL ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
LFCO,OLORON-HERRERE ARPT,2,0,2,0.0,0.0,65.76280471103807
LFMN,NICE COTE D'AZUR INTL ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
LA09,AIR LOGISTICS HELIPORT,2,0,2,0.0,0.0,65.76280471103807
KZER,SCHUYKILL COUNTY (JOE ZERBEY) ARPT,2,2,0,100.0,34.23719528896193,100.0
KZZV,ZANESVILLE MUNICIPAL ARPT,2,2,0,100.0,34.23719528896193,100.0
L35,BIG BEAR CITY,2,2,0,100.0,34.23719528896193,100.0
KBWC,BRAWLEY MUNICIPAL,2,1,1,50.0,9.452865480086615,90.54713451991339
KBXK,BUCKEYE MUNICIPAL ARPT,2,0,2,0.0,0.0,65.76280471103807
KJVW,JOHN BELL WILLIAMS ARPT,2,0,2,0.0,0.0,65.76280471103807
KJZP,PICKENS COUNTY ARPT (GA),2,1,1,50.0,9.452865480086615,90.54713451991339
KFBL,FARIBAULT MUNICIPAL AIRPORT,2,1,1,50.0,9.452865480086615,90.54713451991339
KFDW,FARIFIELD COUNTY ARPT,2,2,0,100.0,34.23719528896193,100.0
KFES,FESTUS MEMORIAL ARPT,2,2,0,100.0,34.23719528896193,100.0
KFGU,COLLEGEDALE MINICIPAL AIRPORT,2,1,1,50.0,9.452865480086615,90.54713451991339
3R9,LAKEWAY AIRPARK ARPT,2,2,0,100.0,34.23719528896193,100.0
3T3,BOYCEVILLE MUNICIPAL ARPT,2,0,2,0.0,0.0,65.76280471103807
PACM,SCAMMON BAY AIRPORT,2,1,1,50.0,9.452865480086615,90.54713451991339
OMSJ,SHARJAH INTERNATIONAL AIRPORT,2,0,2,0.0,0.0,65.76280471103807
42A,MELBOURNE MUNICIPAL APRT - JOHN E MILLER FIELD,2,1,1,50.0,9.452865480086615,90.54713451991339
KEST,ESTHERVILLE MUNICIPAL ARPT,2,2,0,100.0,34.23719528896193,100.0
KLBO,FLOYD W. JONES LEBANON ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KLBT,LUMBERTON REGIONAL AIRPORT,2,2,0,100.0,34.23719528896193,100.0
KEKS,ENNIS-BIG SKY AIRPORT,2,1,1,50.0,9.452865480086615,90.54713451991339
KELA,EAGLE LAKE AIRPORT,2,2,0,100.0,34.23719528896193,100.0
5B6,FALMOUTH AIRPARK,2,1,1,50.0,9.452865480086615,90.54713451991339
5FL7,TWELVE OAKS AIRPORT,2,1,1,50.0,9.452865480086615,90.54713451991339
KUYF,MADISON COUNTY ARPT,2,0,2,0.0,0.0,65.76280471103807
KVBT,BENTONVILLE MUNI/LOUISE M THADEN FLD,2,1,1,50.0,9.452865480086615,90.54713451991339
KVIH,ROLLA NATIONAL ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
PAPB,ST. GEORGE  ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
PADK,ADAK ARPT,2,0,2,0.0,0.0,65.76280471103807
PAGM,GAMBELL ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KMPO,POCONO MOUNTAINS MUNI ARPT,2,2,0,100.0,34.23719528896193,100.0
KCBK,SHALZ FIELD ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KCDH,HARRELL FIELD ARPT,2,2,0,100.0,34.23719528896193,100.0
KMKS,BERKELEY COUNTY AIRPORT,2,0,2,0.0,0.0,65.76280471103807
5T6,DONA ANA COUNTY ARPT AT SANTA TERESA,2,0,2,0.0,0.0,65.76280471103807
5TX7,MEDICAL CENTER HOSPITAL HELIPORT,2,0,2,0.0,0.0,65.76280471103807
58KY,WILLOW ISLAND AIRPARK,2,2,0,100.0,34.23719528896193,100.0
59B,NEWTON FIELD ARPT,2,2,0,100.0,34.23719528896193,100.0
KTSO,CARROLL COUNTY-TOLSON ARPT,2,2,0,100.0,34.23719528896193,100.0
83D,MACKINAC COUNTY ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KTKV,TOMAHAWK REGIONAL ARPT,2,2,0,100.0,34.23719528896193,100.0
KTKX,KENNETT MEMORIAL ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
7G8,GEAUGA COUNTY ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
7S3,STARKS TWIN OAKS,2,1,1,50.0,9.452865480086615,90.54713451991339
7S5,INDEPENDENCE STATE ARPT,2,2,0,100.0,34.23719528896193,100.0
7A3,LANETT REGIONAL AIRPORT,2,2,0,100.0,34.23719528896193,100.0
KBMC,BRIGHAM CITY ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KMUI,MUIR ARMY AIRFIELD,2,1,1,50.0,9.452865480086615,90.54713451991339
KBFR,VIRGIL I GRISSOM MUNICIPAL,2,0,2,0.0,0.0,65.76280471103807
KBIF,BIGGS ARMY AIRFIELD (FORT BLISS),2,0,2,0.0,0.0,65.76280471103807
KBIJ,EARLY COUNTY ARPT,2,0,2,0.0,0.0,65.76280471103807
KTTF,CUSTER ARPT,2,2,0,100.0,34.23719528896193,100.0
KUBS,COLUMBUS-LOWNDES COUNTY AIRPORT,2,0,2,0.0,0.0,65.76280471103807
KUBX,CUBA MUNICIPAL ARPT,2,2,0,100.0,34.23719528896193,100.0
6E5,WILDER ARPT,2,0,2,0.0,0.0,65.76280471103807
KUCY,EVERETT-STEWART REGIONAL ARPT,2,2,0,100.0,34.23719528896193,100.0
KBCB,VIRGINIA TECH/MONTGOMERY EXEC ARPT,2,2,0,100.0,34.23719528896193,100.0
KBDU,BOULDER MUNICIPAL,2,1,1,50.0,9.452865480086615,90.54713451991339
KB19,BIDDEFORD MUNICIPAL,2,1,1,50.0,9.452865480086615,90.54713451991339
KBAX,HURON COUNTY MEMORIAL,2,2,0,100.0,34.23719528896193,100.0
KBKN,BLACKWELL-TONKAWA MUNICIPAL,2,2,0,100.0,34.23719528896193,100.0
KBKS,BROOKS COUNTY,2,1,1,50.0,9.452865480086615,90.54713451991339
3LF,LITCHFIELD MUNICIPAL,2,2,0,100.0,34.23719528896193,100.0
KULM,NEW ULM MUNICIPAL AIRPORT,2,1,1,50.0,9.452865480086615,90.54713451991339
KUOS,FRANKLIN COUNTY ARPT,2,2,0,100.0,34.23719528896193,100.0
KUOX,UNIVERSITY-OXFORD AIRPORT,2,2,0,100.0,34.23719528896193,100.0
71J,OZARK-BLACKWELL FIELD ARPT,2,2,0,100.0,34.23719528896193,100.0
74TX,FORT CLARK SPRINGS ARPT,2,0,2,0.0,0.0,65.76280471103807
6PA6,AIR HAVEN ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
6R3,CLEVELAND MUNICIPAL AIRPORT,2,1,1,50.0,9.452865480086615,90.54713451991339
KJAS,JASPER COUNTY ARPT-BELL FIELD,2,1,1,50.0,9.452865480086615,90.54713451991339
KJFX,Walker County Airport-Bevill Field,2,2,0,100.0,34.23719528896193,100.0
KFOT,ROHNERVILLE ARPT,2,2,0,100.0,34.23719528896193,100.0
KFPK,FITCH H BEACH ARPT,2,2,0,100.0,34.23719528896193,100.0
KFRH,FRENCH LICK MUNICIPAL ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KIWH,WABASH MUNICIPAL ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KFIT,FITCHBURG  MUNICIPAL ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KFLV,SHERMAN ARMY AIRFIELD,2,2,0,100.0,34.23719528896193,100.0
3EX,EXCELSIOR SPRINGS MEM,2,2,0,100.0,34.23719528896193,100.0
38TE,JOHN S DUNN HELISTOP,2,0,2,0.0,0.0,65.76280471103807
39N,PRINCETON ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
3A2,NEW TAZEWELL MUNICIPAL,2,0,2,0.0,0.0,65.76280471103807
35A,"UNION COUNTY AIRPORT, TROY SHELTON FIELD",2,2,0,100.0,34.23719528896193,100.0
35D,PADGHAM FIELD,2,2,0,100.0,34.23719528896193,100.0
KEZF,SHANNON AIRPORT,2,0,2,0.0,0.0,65.76280471103807
KFAM,FARMINGTON REGIONAL,2,1,1,50.0,9.452865480086615,90.54713451991339
KMXO,MONTICELLO REGIONAL AIRPORT,2,2,0,100.0,34.23719528896193,100.0
KNBG,NEW ORLEANS NAVAL AIR STATION JOINT RESERVE BASE - ALVIN CALLENDER FIELD,2,0,2,0.0,0.0,65.76280471103807
KARV,LAKELAND ARPT/NOBLE F. LEE MEMORIAL FIELD,2,0,2,0.0,0.0,65.76280471103807
KASD,SLIDELL AIRPORT,2,1,1,50.0,9.452865480086615,90.54713451991339
KASJ,TRI-COUNTY AIRPORT AT HENRY JOYNER FIELD,2,2,0,100.0,34.23719528896193,100.0
3GV,EAST KANSAS CITY ARPT,2,0,2,0.0,0.0,65.76280471103807
3B0,SOUTHBRIDGE MUNICIPAL ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
3CM,JAMES CLEMENTS MUNICIPAL ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KTDF,PERSON COUNTY ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KTDW,TRADEWIND ARPT,2,0,2,0.0,0.0,65.76280471103807
KSVE,SUSANVILLE MUNICIPAL ARPT,2,0,2,0.0,0.0,65.76280471103807
KOBI,WOODBINE MUNICIPAL ARPT,2,2,0,100.0,34.23719528896193,100.0
KAIK,AIKEN REGIONAL ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KALX,THOMAS RUSSELL FIELD,2,1,1,50.0,9.452865480086615,90.54713451991339
KNHK,PATUXENT RIVER NAS,2,1,1,50.0,9.452865480086615,90.54713451991339
KNVD,NEVADA MUNICIPAL ARPT,2,2,0,100.0,34.23719528896193,100.0
RKJK,KUNSAN,2,1,1,50.0,9.452865480086615,90.54713451991339
2M8,CHARLES W BAKER ARPT,2,0,2,0.0,0.0,65.76280471103807
2R4,PETER PRINCE FIELD ARPT,2,2,0,100.0,34.23719528896193,100.0
2F0,IRAAN MUNICIPAL ARPT,2,2,0,100.0,34.23719528896193,100.0
2G4,GARRETT COUNTY ARPT,2,2,0,100.0,34.23719528896193,100.0
2J8,PIERSON MUNICIPAL AIRPORT,2,1,1,50.0,9.452865480086615,90.54713451991339
PHMU,WAIMEA-KOHALA ARPT,2,0,2,0.0,0.0,65.76280471103807
PWAK,WAKE ISLAND AIRFIELD,2,0,2,0.0,0.0,65.76280471103807
KOCW,WARREN FIELD ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KOEO,L O SIMENSTAD MUNICIPAL ARPT,2,0,2,0.0,0.0,65.76280471103807
KSPZ,SILVER SPRINGS ARPT,2,0,2,0.0,0.0,65.76280471103807
KSRE,SEMINOLE MUNICIPAL ARPT,2,2,0,100.0,34.23719528896193,100.0
KSTE,STEVENS POINT MUNICIPAL ARPT,2,2,0,100.0,34.23719528896193,100.0
KSUE,DOOR COUNTY CHERRYLAND ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
32S,STEVENSVILLE,2,0,2,0.0,0.0,65.76280471103807
RJCC,NEW CHITOSE,2,1,1,50.0,9.452865480086615,90.54713451991339
99CL,EL MIRAGE FIELD ADELANTO AIRPORT,2,2,0,100.0,34.23719528896193,100.0
8B8,LAKES REGIONAL ARPT,2,2,0,100.0,34.23719528896193,100.0
8LA1,CHEVRON USA INC SEAPLANE BASE,2,1,1,50.0,9.452865480086615,90.54713451991339
8S4,ENTERPRISE MUNICIPAL ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
89D,KELLEYS ISLAND LAND FIELD ARPT,2,2,0,100.0,34.23719528896193,100.0
8A1,GUNTERSVILLE MUNI ARPT-JOE STARNES FIELD,2,1,1,50.0,9.452865480086615,90.54713451991339
KACB,ANTRIM COUNTY ARPT,2,2,0,100.0,34.23719528896193,100.0
KADG,LENAWEE COUNTY ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
PAVD,VALDEZ PIONEER FIELD ARPT,2,0,2,0.0,0.0,65.76280471103807
PCUW,CUBE COVE,2,2,0,100.0,34.23719528896193,100.0
PASY,EARECKSON AIR STATION,2,0,2,0.0,0.0,65.76280471103807
PANI,ANIAK AIRPORT,2,0,2,0.0,0.0,65.76280471103807
PAOH,HOONAH ARPT,2,0,2,0.0,0.0,65.76280471103807
PAOO,TOKSOOK BAY ARPT,2,2,0,100.0,34.23719528896193,100.0
9G2,PRICE'S ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
8W2,NEW MARKET,2,2,0,100.0,34.23719528896193,100.0
CYSB,SUDBURY,2,0,2,0.0,0.0,65.76280471103807
KSET,ST CHARLES COUNTY SMARTT ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KSIK,SIKESTON MEMORIAL MUNICIPAL ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
FA40,HIDDEN LAKE ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
FA54,CORAL CREEK ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
FACT,CAPE TOWN INTL ARPT,2,0,2,0.0,0.0,65.76280471103807
F35,POSSUM KINGDOM ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
F70,FRENCH VALLEY ARPT,2,0,2,0.0,0.0,65.76280471103807
KOWA,OWATONNA DEGNER REGIONAL ARPT,2,0,2,0.0,0.0,65.76280471103807
KAFP,ANSON COUNTY ARPT-JEFF CLOUD FIELD,2,1,1,50.0,9.452865480086615,90.54713451991339
KONX,CURRITUCK COUNTY REGIONAL ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
A63,TWIN HILLS ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
AZ75,SUMMIT HEALTHCARE RGNL MED CENTER,2,0,2,0.0,0.0,65.76280471103807
C09,MORRIS MUNI ARPT - JAMES R. WASHBURN FIELD,2,1,1,50.0,9.452865480086615,90.54713451991339
A39,AK-CHIN REGIONAL AIRPORT,2,1,1,50.0,9.452865480086615,90.54713451991339
CYQT,THUNDER BAY,2,0,2,0.0,0.0,65.76280471103807
KIKG,KLEBERG COUNTY ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
KGKJ,PORT MEADVILLE ARPT,2,2,0,100.0,34.23719528896193,100.0
3FD1,TAMPA BAY EXECUTIVE (CLOSED),2,1,1,50.0,9.452865480086615,90.54713451991339
KSNC,CHESTER ARPT,2,1,1,50.0,9.452865480086615,90.54713451991339
